"gender","lmm_kg","time_s","bioaa_vas"
"male",26.9912287436876,12.0558280315972,68.8237470345977
"female",22.5324304483938,12.7648065538865,67.2159471580562
"male",32.0839763276899,12.6970481294143,64.1965531657
"male",33.7830112429419,12.5089766916024,88.4222251917917
"female",24.999677868013,12.8518512727805,61.1148667725625
"male",34.415573814268,11.6486809132655,74.9755206563582
"female",22.3679471152533,13.0508826372519,64.0478912142668
"female",19.89063718645,13.0436403593948,36.9616946000022
"male",29.7261501700725,12.457558328176,78.658522681474
"female",18.7614111828743,13.0318848112923,30.9991446165721
"male",27.6568164050398,11.7474585935841,81.7150191411959
"male",28.8297216437644,12.1642767596551,81.590869478365
"female",21.8415128660278,13.5546470989636,30.8102761015734
"female",21.1540310609997,12.3028499147604,56.2351062601766
"female",16.3830300505449,13.1509167521044,38.0389344722763
"male",33.5935536600421,12.7952092749301,65.438119571193
"male",33.8734237999706,11.9718723331007,66.331042356173
"female",24.4492148075616,13.0907544585551,48.7258470215726
"male",26.3292142925652,12.1495404582178,58.1166522309102
"male",28.7604760968869,12.4452275391821,75.8546896137245
"male",28.7712574013631,11.7474767688192,80.9266009066211
"female",18.6465058452134,12.7853869104579,58.4778324462246
"male",28.3059031448156,12.7199796833091,64.8038321401052
"male",28.3199689965099,13.2066872829738,61.5396147446164
"male",27.0883257990234,12.1526896644768,64.609357276951
"female",18.3115293614797,13.1920051967745,72.2150342451576
"female",19.0038906701053,13.5104189105708,47.3268642384665
"female",20.5809503292479,12.8957877757426,59.6727404913438
"male",31.8169285688167,12.2628033852228,76.6443584845777
"female",22.873620798275,13.2308809478657,59.5252484810228
"male",27.5975446830468,11.356859148095,89.1633257266729
"female",20.1276459668157,13.2477003479402,46.9682236724903
"female",27.0071025860402,12.4770278356173,42.7072896558599
"female",18.614397632534,13.0781293957636,72.7175324168858
"male",32.221289718122,12.0655886478614,68.3151264659528
"female",17.9049660179532,13.0217740028833,47.9423025973875
"male",33.1961067043669,12.5387307431367,82.8288241403155
"male",31.6365504640163,12.3378875580619,73.3765726469505
"male",27.2453720392704,12.1138900108823,56.0856141231253
"female",23.0755740310282,12.9688094285882,56.8358725506824
"female",23.3772152087184,13.2744906483743,36.0262155867895
"female",22.6484011549952,13.1452547168223,49.8628539892575
"female",11.6957641674479,12.6246249096876,29.0474191836938
"female",20.4314797365688,11.8071818304482,68.8252641223968
"male",34.5596493754554,12.2876919863916,54.8795138747026
"female",19.4860517659368,12.866948116599,40.9289791535434
"male",28.0255650020462,12.4613785471417,46.4234013474598
"male",29.5371161937408,12.3870735046458,73.4438827359707
"male",22.8508820509899,12.2420553451455,52.3966033063739
"female",16.5851087261552,13.2346146805818,31.9039418200262
"male",29.7382334015624,12.4873506726519,40.7080216481432
"female",22.5059801619326,13.3229867096754,63.3470440748531
"female",20.6363326045745,13.0240955910593,47.8787028907851
"male",31.9240389042137,11.8521173073497,62.3206043207136
"female",16.9036970966423,12.9979269531923,42.8786573926251
"female",24.4573119612593,12.3937515511365,43.2690392004075
"male",33.5714287418337,12.2157236236197,85.5547275163862
"male",31.8516801944293,11.63034588135,70.9297778770222
"female",19.4811850266024,13.8589904141592,37.3258880099672
"male",32.5847413222709,11.4341997431876,85.7765543514649
"male",28.1397422263667,12.2476834119969,77.2160402609812
"male",27.3653608581948,13.1255371415885,65.4981783646156
"female",13.3142145593714,12.7320460922333,42.0767277665311
"female",20.5797896758025,12.6459534128759,40.2174939015235
"male",23.0620298491791,11.6006994241359,63.0660056936424
"male",29.9269986235928,11.6440363675343,72.7396539905387
"female",21.3240217677172,12.5489605908354,53.7363362751972
"male",32.3687302613087,11.5562955800727,86.0485928192464
"female",23.0654588800482,13.0738554141522,59.6137207565401
"male",31.8457834786113,12.7928711938092,59.7270233435269
"female",17.4212664314942,12.7226241039929,57.4517363008306
"male",32.6722469291069,11.7320658882599,75.1215046562922
"male",30.1898242424622,12.7129427342674,64.1781358007035
"female",14.4060168333201,12.5516698579989,55.6694161000537
"male",29.6605894472304,12.397998916098,83.6269986392908
"female",14.6498408723745,13.4425716661612,42.5024488670365
"female",16.839528677829,13.9003819492529,34.5512314477415
"female",18.141935968086,13.2335916363208,34.0877570122713
"female",18.2391842704426,12.7121687956014,53.5398408115254
"female",22.7809271958308,13.4690873606,67.7874168288689
"male",29.8037824639875,11.606953739725,78.6440918298561
"female",17.1886647236745,13.2887359055336,44.6569958401174
"male",28.0984216987158,12.3339753847559,78.2090374155352
"female",18.2743271419548,12.1176218557553,44.1776438007147
"male",30.564663125278,12.2086859292001,55.4159168186281
"female",21.6189679233888,13.118787115695,67.4666407501563
"female",18.737347791029,13.0380414319929,49.6791086725288
"male",28.9816003200687,12.892262546639,71.6077984372351
"female",21.5542411650898,12.7807155077865,55.0063101795725
"male",27.3918371369603,11.7602965451433,81.7441956202433
"male",29.5179872575355,12.1488434468451,94.914724566896
"female",19.5721496401849,13.0800340700851,63.3698063357667
"male",27.7043670964674,11.3610628667348,64.9780420814332
"male",28.020598286049,12.1465921821947,63.9424631088043
"female",19.0777836787597,13.278479403217,40.5881274022101
"female",17.3542176493819,13.0286732704612,42.2793254755397
"female",19.7139645237547,13.2441271734851,58.7963810248932
"female",16.1720918807777,13.7105624957172,45.7632287014225
"female",21.1267549518944,12.2419180199388,75.6676777936472
"male",28.5923088822109,12.85322680656,71.6998254577992
"female",22.3967996108576,13.2298369611807,45.7919452511846
"male",31.2788645977761,12.7724046241839,68.7021294031447
"female",18.4636039604195,13.3074980200316,63.089638783432
"male",28.9574533890728,12.3125837420196,68.7033229054309
"female",21.8281782391609,13.7154916518776,42.1800525393546
"female",22.2063929541101,12.8613741554056,44.053144122555
"male",31.43012568202,11.4160723750821,87.3349629318623
"female",20.9848573003459,12.9960536701169,64.9554289730902
"female",14.6561975742391,12.3576257414377,53.6459344976516
"female",20.3581892640362,13.5498526420318,51.0525592913612
"female",15.7451138839504,12.5316345310048,60.5912989409211
"female",20.2281031329616,13.4741144220051,37.4176957797002
"male",28.0175002733674,12.0108023798289,85.6058419152835
"male",29.6834818618246,12.1155887081414,55.2264981753002
"female",16.4597423372392,13.6832554477305,47.3598144090487
"male",29.5069224406118,12.453346683543,71.8279899468881
"male",34.5583223229528,11.5879522452548,82.2279161478568
"male",35.4754952345209,12.0422650361278,74.9511247137657
"female",12.5340804495394,13.0536243451037,47.9330601755406
"female",15.0370332488308,12.7679865783194,43.8644719952543
"male",25.7374341558843,12.6128507093389,58.8628588481266
"male",26.1711103012445,13.4006628354184,52.8544990734028
"male",36.2373023981177,11.6537880164754,54.5679800922175
"male",33.0466080620469,12.0906066844436,74.9594870449554
"female",19.6711615514749,14.0786712080596,43.5881728998231
"female",22.9445566430879,13.0101502761323,47.4621390236317
"male",36.7840416204319,11.9425089277698,88.0806296867589
"male",31.9112697714107,12.2004046416254,56.0867657606778
"female",25.326609628541,12.1993838726772,62.1161749696183
"male",26.5574953575906,12.2782193798565,79.3746844164138
"male",26.7620322187364,11.8970319112581,81.0264062088285
"male",33.2038495763773,11.671378717251,100
"male",32.6752595740928,12.2715561758858,79.2104108145349
"female",22.6102895298191,12.6374820263616,57.1956469922365
"female",21.4572873946057,13.166174369588,41.4174549983504
"female",18.5867189214618,13.2140207061027,65.0142549543858
"female",22.8488899814616,13.0771219376754,42.3489087276156
"female",25.5431827738762,12.9141333193207,55.7086241521249
"male",33.7212222866122,12.3651302625275,71.9855790535395
"male",25.8575573449463,11.9090085999985,69.4523715020174
"female",21.4240306318744,12.4520489855888,59.7981963999694
"male",30.0370390739631,11.9332524572362,76.0181577806357
"female",20.2612998118572,13.4478060454554,49.0263645423781
"male",29.45289541871,12.2472795574342,63.0218492384357
"male",26.2029892025241,12.2796310778974,50.1941715672324
"female",20.9938517388222,12.8861659334752,53.3475264015469
"male",34.0551858929599,12.1898076122783,75.6694041641242
"female",24.9096972087881,13.0867806292966,55.593897423543
"female",21.4397966865581,12.9769006714539,65.5469025839963
"male",27.7910522662264,12.6974087995447,76.7480666885322
"female",18.2509501417592,13.547507786647,37.3810516541448
"female",18.1657040541458,13.4759502040495,55.2878842820632
"female",21.8100501308327,13.025319154887,46.4838063940639
"female",19.2927099819281,13.5832572367819,59.046454651916
"female",28.7126482748702,12.8465724576327,67.6375214003037
"female",19.1951261620538,13.107148877195,45.9482581273546
"female",20.4442785452091,13.0390043672645,32.8846502576212
"female",19.3796150514941,13.3057792736273,64.4227021007559
"female",18.0723195846454,12.7959159913191,51.732950995596
"male",32.5427154716537,11.8666295265853,67.9245640828086
"male",28.417283620798,12.942778681075,54.5564916894317
"male",30.0071122713244,11.7070893440713,90.497444627067
"female",19.1543592993462,13.5365931904243,74.5167478531077
"male",21.5145760428381,11.816592312682,73.1295016079748
"female",21.9527909489831,13.6754857608037,41.8307951929782
"female",20.47327751334,12.965118822128,64.4290132027605
"male",27.4396889320039,13.2800331139928,62.7538998051567
"male",34.0893002579222,12.2838635398076,77.8757493077068
"male",26.2113114864865,12.1013905280934,72.9790386803397
"female",14.6661603628378,13.4838000628203,44.1431867555174
"male",27.9392410647733,12.4071932434496,85.926972709952
"male",26.4469934331202,12.6217884709497,61.4398461536684
"female",22.3690319051829,13.0415286188449,65.8885661647385
"male",30.2578913128508,12.7979768861062,64.135812597013
"male",28.8898156722618,12.6600003271362,82.7951348343253
"male",30.0280091011292,12.0903511157844,57.3588580248266
"male",27.1468212249815,12.4162603857055,68.058840199801
"female",20.5451531341934,13.6428695673586,57.0515156946007
"male",30.5710195320986,12.3137833286438,70.3589895130072
"male",29.7847836918056,12.7533505560263,65.2615947842088
"female",19.9914448698482,13.4428528539917,47.3780089216749
"male",26.6753431142626,12.4294020272804,75.4928005010139
"male",32.8055753021208,12.5110202992039,85.1552964745041
"male",25.542481644788,12.1425250357296,59.7314746818764
"female",26.6856256952795,12.8134262764654,63.4910538458371
"female",24.8724056676134,13.6524171902393,69.6559160729644
"female",21.55929387576,13.0624566734101,43.4903919500539
"male",25.943914089714,12.8525580222218,66.5219883906911
"male",31.2783714828865,12.0493516853672,74.6685528615545
"male",25.01043724438,11.4235420285599,84.4819868641865
"female",19.190169134507,12.6592501807304,47.9411116155401
"male",32.3723728793216,12.0955860035596,75.0559302996517
"male",32.521825916319,11.6997519589314,63.7739447877618
"male",30.0989084545514,12.5851774532099,62.2404327977926
"female",19.2855087384544,13.0145130723442,50.5953621548471
"female",20.7906568584525,12.5938021945329,41.2011980843534
"female",15.2246444778044,13.5526395877792,57.7478693349142
"male",28.8712947934592,12.1480226928495,66.6598947667376
"female",25.4375814497311,12.4003026796193,59.6787590580604
"male",24.7857009521463,12.3363348785446,59.47201714287
"female",24.8873334522359,12.9403475882443,55.7898604735126
"female",21.5843163244655,13.9136470898544,42.2100882530547
"female",18.9186674402073,13.1331757430648,42.4061880139184
"male",36.7128506718355,11.9357397115649,61.0418101292956
"female",19.8794011475751,12.6069287010236,64.2237147654764
"female",25.682375994692,12.9236772749358,67.0600415518271
"female",20.074413949813,12.8646401592591,57.5940357247492
"male",31.6602762093013,12.5396709051117,75.8736641173896
"female",18.2769471636733,13.1507823628397,33.6073621011723
"male",27.2149889806815,12.9017172359301,53.2194953400728
"male",23.9987236761155,12.4890196964631,64.1296255804226
"male",28.1337939111025,11.7395692295726,69.7876980445353
"female",22.1814366994557,12.5942369468312,50.2809958409588
"female",16.6934500902639,13.073922094603,38.5746356151114
"female",16.5216116874399,13.3278174068722,44.4833180457545
"male",28.6832830807418,13.2618214516009,57.5637274278757
"male",30.4774026202907,12.5044884767171,53.7995001579221
"male",28.5161979434009,12.5216397761604,71.8207617483391
"male",33.6371035367431,11.6518489902414,71.3496935344742
"male",30.8778972777355,12.3714734240393,81.4210696276334
"male",29.8918726169029,11.7272470111531,63.6149380515664
"male",26.6921516923015,12.1004505725424,67.6234796520168
"male",27.1930791391528,12.6660792291893,78.2287350178817
"female",21.3825119804609,13.3471603474463,47.5605048683647
"female",19.0029096121681,12.8590066812936,58.8477075354322
"male",33.3184898064673,11.9435904580523,62.9975586323531
"male",25.0989191854466,12.2644165607233,72.7803764833039
"female",21.0055784017861,13.7321083106121,49.239982503389
"female",18.4260276650296,11.9605547173677,66.4431663121861
"female",24.3901132259066,12.8373351362961,56.6917449573241
"female",21.2815341259597,13.410275720179,37.2525598837053
"female",16.924610539471,13.0116951956038,32.2826055096449
"female",16.0758250360316,12.6257166089058,62.0112317493544
"female",20.6888056598859,13.2431136781698,63.8080475825964
"male",29.0789361665643,12.623959615061,72.2932732214713
"female",19.7485007013734,12.51577589868,56.875472713961
"male",29.5028044781668,12.137152654046,57.8991645139906
"male",31.9650376759905,12.4645107867495,64.4216221064305
"male",26.7754958154674,12.0209249920445,71.6590166874914
"male",40.4127288103977,11.9730563646006,100
"female",20.8822426771521,12.8817638999763,50.3332780025278
"female",18.3908784609608,12.9714380161887,59.3029139703466
"male",29.5656795136629,12.192090784419,70.909896326167
"male",31.6263915835217,12.7237755326008,53.0236856137908
"male",31.9025255795772,12.6422006825652,70.9056048319346
"female",14.6754317932852,13.3227794715533,37.7435938627023
"female",13.8015923459403,13.0701655069626,55.9884196282528
"male",29.7302792716104,11.5921441710859,82.9129976614954
"female",22.5104065341761,12.5635238895558,59.364932536764
"female",20.4987224992806,13.4324912506507,47.9797958867402
"female",23.0765767203384,12.5634384738966,61.0549710895101
"female",21.2095653743988,12.8451485070937,65.1931041743707
"male",31.2347763595884,12.6558961995664,86.4675446404299
"female",25.0405604840673,12.3521647195287,52.5420507158712
"male",26.8136772802947,13.0270006260598,50.8579118493843
"male",27.6262930509655,12.2647951538293,86.0794074107794
"male",31.165536822483,11.2548659138891,79.8719034441279
"male",30.7619954983511,11.8175134929686,68.6385762321083
"male",23.4384951222421,12.3014699562146,70.6784182146081
"male",31.6134012998504,12.764055356004,85.7199505373872
"female",16.1303407648795,13.5241546562817,40.7605489469532
"female",16.3233680895237,13.3773435988411,50.8738364901058
"male",35.1813406583273,12.2825724586673,78.0137582179368
"female",23.4810734098709,12.8733522904795,54.0349628038904
"female",17.7555152487451,12.8523766667449,65.6207448103469
"male",35.0000169747912,11.6840506891939,78.7551260200164
"female",18.4109077262861,13.4447293469535,36.1403891228168
"female",23.0859450519178,12.9665444747552,61.8151020745913
"male",34.1301539731947,12.5387714393497,77.0214597002712
"female",23.9930088747879,13.8225264021813,50.6522570075643
"male",33.7639678483076,12.329693288755,75.8586213076023
"female",19.1379963385722,12.9604573737698,62.6308354777997
"male",28.3597934455227,12.6949572933903,65.6956046994402
"female",23.761782413195,12.7284241984953,55.3877086985978
"female",19.784831243123,13.1810206005972,30.4434174888031
"female",17.9526901362072,13.8105568193418,48.6948924751417
"male",26.925010625143,12.0824261297551,62.0253343599173
"female",23.9047334441496,12.5271876844772,61.1357664209855
"male",32.2741824762201,11.7662730944488,69.0647343687542
"male",34.4388430061286,12.6348905755092,53.2896677155174
"female",18.1413127807561,13.2853918293317,24.5403379396099
"male",30.7790616817687,12.7393270795494,64.8667938399148
"male",26.7404372250679,12.6319263505931,74.9727414668339
"female",20.2586706895819,13.0827735438033,51.1562304695372
"male",27.4613926528422,12.4095945929498,75.1113658567291
"female",21.1667175931112,13.0037869952037,71.1205919021548
"female",19.8870925539608,12.7297592611879,46.6837156847657
"male",34.3368049467775,12.192540021348,70.043030710499
"female",20.9516734463081,12.8545654886603,48.2541635062719
"male",28.7880585275427,12.5614867066381,64.6020274035475
"female",14.7792880085743,12.7047343437841,43.6614855766547
"male",28.6415361632396,11.8284039744377,62.0341294073569
"male",28.2417374803212,12.920010704294,57.3021627888838
"male",33.4437571329492,12.0972107946127,83.196106419195
"male",31.3720897789341,12.738198801087,57.237576421051
"female",18.2365809138243,13.4565305196662,41.2427179560438
"female",20.6837448220848,12.6612028027532,51.6031432404136
"male",30.4024432255387,11.8649433538887,59.5641448909947
"female",20.9879833163428,12.7344887784718,47.8252178305285
"male",29.1074633590716,11.4732011137119,66.9206503525719
"female",23.5549639191936,13.0400646904576,40.8567689626229
"female",23.9286061598758,12.6908552328342,58.8150273977761
"female",16.4886342046537,12.5190381241321,51.7523729538608
"male",32.9883565989003,11.8338277802553,69.8538104544926
"female",17.7590089499298,13.5416156540535,59.9518567917402
"female",20.6656029693967,13.4417207341894,43.2360113824147
"female",23.0028356935475,13.4003366714975,44.6919816365032
"female",21.4824297756779,12.694064188749,38.8359223520587
"female",19.9746667473961,13.6194405736792,54.8799421255774
"female",20.2884109565986,12.6438653384398,58.4278372365468
"female",26.7521157175496,13.0919818538647,56.0056889246114
"female",24.3099040740695,12.821353410752,62.2696036859213
"male",30.0312232486155,12.8172345558798,67.9846100969768
"male",29.0376243254456,12.5521779776728,56.9649962375655
"female",25.5250246017861,12.2434601486629,77.9875669282241
"male",30.269774175676,12.8273541281708,57.8517270507096
"male",31.2083784543504,12.0835362387265,63.6368026804403
"female",23.9281811139725,12.6224749318831,50.7067915732487
"male",28.1602373318238,12.1609880636992,50.5356321224177
"male",28.6935597452417,11.7965085589858,78.3366718160021
"female",18.8536817471876,12.8324696658662,47.551578627483
"male",30.5139845283298,11.7364882381489,79.3089025321259
"male",22.7503126096593,13.0147783215409,39.7215583579063
"female",18.7454856902412,13.0009598561758,46.3776272704947
"female",22.1215866947015,12.0268188205177,65.278647757943
"female",20.9354226059509,12.4828029100604,49.1321169149652
"male",31.0519204703472,12.0962105804748,80.5963987797039
"female",15.2394037621221,12.0002294616082,36.5564783784075
"male",30.6495649622391,11.3893386732522,74.608654444231
"male",29.6557504713618,11.5760098533374,77.2731095344221
"female",20.0610143696872,13.3929378359033,36.4902699045044
"female",22.6783707858133,13.0402154909836,45.8175953406237
"male",34.3442524426339,12.0584975906399,62.6178299507057
"female",19.2439073838349,12.4509334762475,58.67701131638
"male",28.2075861624973,12.1035314465304,75.7479023105012
"male",29.2567774807514,11.7890440984184,63.6553435936933
"female",22.3230978204549,12.9865140131827,66.2200950724024
"male",29.6442383814898,12.4770212029094,55.3861807782455
"male",28.7472561866973,12.2031014370182,74.8724555282411
"male",29.8427209402268,12.375993795632,64.9319442794776
"female",24.0618506085012,13.325216472783,55.4155939163759
"female",17.2380457180792,13.082324596903,41.4895557829595
"female",19.0676858780091,12.6090768234737,62.4848851557467
"male",26.8325910954541,13.0848317921418,64.0039611073637
"female",26.7162327673991,12.9292347572058,62.1972758719474
"female",18.5808135799003,12.8420092585563,56.5309383469364
"female",22.7181622564426,12.8731030142595,43.6840821072927
"female",20.1137507947824,13.0968920628255,53.2543325317193
"male",29.4739131509287,12.2044126929026,70.3715094593925
"male",28.9151729241638,11.997168413989,69.9533635082776
"female",17.5891353737453,13.3218945588283,53.807898122423
"male",34.0247290532262,12.1123838188729,80.4447630856502
"female",21.8777919631348,12.7064899205225,75.4575081427982
"male",30.0933921239826,11.5016516729077,84.1119500684861
"female",16.7152599515917,12.8596722149925,46.9315790324445
"female",18.5407578033241,13.1858411674861,48.5800348144369
"male",32.8592810497923,12.4375692253207,69.0234331011676
"male",27.0164599557216,11.8148523751225,79.8441035473652
"male",28.2843890324459,12.8974178095417,71.6782392153585
"male",32.3495195447109,11.7638637479419,77.8341929598748
"male",31.1440992632672,11.9773502127047,73.1545100800109
"male",28.1998254781285,12.3658641034888,63.4391164774808
"male",34.9578453602824,12.2932646886628,54.7982980228325
"female",16.4276991945752,13.0809922505969,47.891889879516
"female",24.2470323557076,12.6567980360476,57.9724534117874
"female",22.4425184515774,12.239601998684,61.650649914426
"male",23.7072868549307,11.9844505366916,66.2793546880152
"male",30.960495247463,12.3318238504028,66.1161953708343
"female",22.4030753612722,13.081192947861,44.2305859976608
"female",17.6249580378717,13.1578841783863,41.9641972121853
"male",29.9680012102981,12.2227222940801,51.0588497986177
"female",15.1294461801666,13.1166246882152,65.4116251902686
"female",17.2772988443366,13.1090332366094,53.6234476225639
"male",30.4103001672679,13.4500446319757,49.6022228007975
"female",20.8135638695959,12.9818874307405,47.9090625520802
"female",19.7790163543849,12.5958536059163,61.0561907053056
"male",27.6767090147159,12.7310582778244,66.9843888783801
"male",31.7814484065786,12.7894764781234,51.8028772271301
"female",23.9825136787451,13.2358629885968,56.5193663211958
"female",18.1974925045485,12.9968756214367,48.3738207048596
"female",20.1695205747531,12.368248633489,51.2530037861468
"female",18.4067711312544,13.3477771293003,45.3171231268581
"male",29.7573036468692,12.7123439782279,66.3305657325161
"male",30.4822667600141,11.7594800320218,86.6367609309154
"female",19.6935783060091,12.5885000237564,40.4636017656676
"female",18.9357500906418,12.7530375921981,44.699781197805
"male",28.5863179587199,11.9217225024417,53.1617618152376
"female",20.1021325320848,12.9861005013107,47.0591067869095
"female",19.3978363779297,12.2363493741291,67.6086775624538
"female",18.3666541136922,13.098576173606,59.9152461613568
"male",31.1320868089366,12.0776676526443,83.6036665776857
"male",31.2111844817413,12.7486938272034,70.3104368730485
"male",30.5107108126291,11.8139401168956,80.2365509458815
"male",26.6967602363378,13.0771831906911,46.2919575282789
"male",31.2074090978733,12.1506188418519,64.7324815553788
"male",31.2774485316328,12.2605889753603,81.9725048511438
"female",19.1506138434128,12.6963046526856,47.9308447222067
"female",21.6608962163467,12.2256426055578,65.4130155126221
"male",33.7930686974313,11.5327429654186,72.6200766892716
"male",30.9834073895839,12.2712785209113,65.1538020959048
"male",32.2953191199282,12.1824642668964,61.3564193037002
"female",23.8477203764307,13.4177841108465,47.4732091151168
"male",34.976660801488,12.0786909294108,74.5923005704133
"male",28.5578105605953,12.8004238529815,64.5055958446249
"female",18.7764964562387,13.7103579751711,46.7997238369348
"female",19.0132436248128,13.1326301429613,49.7899031364891
"female",23.3032297635519,13.3112184002618,49.7677871242527
"female",21.7451538823482,12.7976657994897,66.8111484035457
"female",22.8733376082721,12.3017704472258,61.06637056063
"male",30.9042654130121,12.1461162963955,71.7213708395433
"male",29.1346168092807,12.1997187629577,82.8282336767566
"male",25.6315452363192,11.8827639255593,63.0117940677052
"male",24.8860453780134,12.3322052632653,55.725913384756
"female",26.0336635738866,13.4551896484342,62.4352832003493
"female",20.0118839973583,12.8296054203435,79.0004708746062
"female",21.6746657197065,13.6867151609536,47.366722895637
"female",22.0834810568024,12.548782448346,69.5398661167697
"male",34.3389637103649,11.6086274476442,69.794920006341
"female",21.9004062300786,12.3633206633444,54.7347069213233
"male",30.0791110108815,12.3896541100243,77.9904920843464
"female",22.2286265484636,12.8369396706967,43.8634703724271
"female",21.041910176382,13.0253656377534,42.5285264070003
"male",28.1140352222721,12.6838509367014,81.8583748805009
"female",22.8754757788968,13.4750575870879,33.0091599787718
"female",20.4933240504313,12.7959637873326,63.009293112326
"male",29.8958822971109,12.9135505997357,74.3323037067085
"male",27.2377685538767,12.2607414685978,80.3002028843509
"female",23.4441654489116,12.7806095239098,57.402352325528
"female",18.8303596699111,12.4867383341493,59.2832955060204
"female",19.7022102101678,12.5907262335746,60.1021514519777
"female",19.9161018128984,12.9650385474391,56.4486473921733
"male",29.8290333453881,12.3420602040004,67.6464465303261
"female",21.6669770502453,12.5664534996579,52.0408779085723
"male",32.7057715169806,12.6244271924481,69.0941615431256
"male",31.6098692647021,12.7196337142901,73.9627532456557
"male",25.5864415852055,11.5852014353947,75.5094497621019
"male",22.7719217751943,12.1453843103704,65.9261433810292
"male",28.9049478666614,12.5653297391163,64.7077332423815
"female",19.4561945460975,13.4002698165102,34.0694148337449
"male",29.5528111720176,12.3399873333213,76.3215424799595
"female",15.8218559184218,13.059503820525,52.0520500759866
"male",27.9619222668652,12.3257562687575,71.2176970308341
"female",14.5426460941581,13.3163383868706,48.624242984917
"male",37.9169466554464,12.1284657474303,75.5548793645119
"female",21.6398248346547,14.2785599373324,46.7872379562202
"female",19.9815381832118,12.6994141851771,63.9521423048474
"male",24.3295815964251,12.1204039986703,42.5710276475065
"female",19.1996498865045,13.290417763612,54.7113987316693
"female",22.461293030592,13.3851971187787,61.1595895778061
"female",22.3345806201488,12.9821963211162,49.3271975873994
"male",31.3622760705677,12.2445476955772,77.8978088502256
"male",34.230156519155,12.0885849367323,88.2291783040193
"female",14.5668076847106,13.6335249227507,56.706546183079
"female",16.692644776739,12.9256443613035,36.0988044122878
"female",19.9424963860494,12.878827231512,24.9098021730144
"female",20.4479111590401,13.4541211374319,49.033066834526
"male",28.4027043892052,12.7652100738575,67.5466473485528
"female",23.5935383786107,12.782697503726,60.9611718843997
"female",13.8722126933159,13.0103619126288,56.8023536026336
"female",16.9570674055602,13.6874822869634,29.2136460045682
"female",24.8117546641496,13.41445860837,45.6810490431133
"male",32.6770501024711,12.6490700836345,73.9130707373494
"female",15.4468833150861,12.829097495544,42.7475873745857
"female",22.4705848284564,12.3929861256118,70.336474166428
"male",31.0966867440255,12.604479550876,69.4357035376743
"female",16.0072349950703,13.1543120565743,69.557681393469
"female",21.0787284634031,13.4801823932318,50.3374922677293
"male",32.6789838299661,11.6655896752849,76.2945999523381
"male",27.0147030123021,13.0649551727075,64.4031673820189
"female",21.5590157677574,12.8304055826135,39.7245861374244
"male",26.2927996551501,12.2845338876755,75.9678946663029
"male",31.5891806229662,12.3144226990696,75.920527662321
"female",17.0508748371322,12.8120979023907,71.6964838974408
"female",18.8727635472373,13.1043739779282,67.9321218756926
"male",26.8747938465003,12.0715294619891,69.9801083982667
"female",22.0930020722905,13.0367071616366,57.1596990081806
"female",19.5666535897419,12.6572333351998,49.149684924994
"female",21.4956301914179,12.6449914580125,71.1272279406966
"male",31.8520101296304,12.5256801248679,67.6270303205199
"female",19.9863765755735,13.8792208869991,32.3955949413338
"male",29.7262309197307,12.144154095376,80.7227840326626
"male",31.199878124446,11.9405600837769,82.7848231607439
"female",21.7667049696473,13.338076212614,58.7287337127744
"female",19.9493658818396,12.8944039328746,62.6517499762303
"male",31.2561125462659,12.4927625424462,74.2710833824567
"male",32.4021838935745,11.5385542227615,87.4153547911111
"female",22.0396793114836,13.1537713097549,54.049864986145
"male",33.9289917676186,12.9985808144692,80.4463662939274
"female",14.3263565633928,13.2359978463192,50.3166240583299
"male",31.0347220040069,12.7301539812836,76.3978672909544
"female",20.4642879699338,13.0298297245276,45.8768623074691
"female",17.7006748042233,13.4492817536747,30.8976095857168
"female",17.7412548700339,12.9066450020551,56.2940166000846
"male",31.5728120269631,12.043633415539,64.2561790250783
"female",18.9337241062993,13.1950223678325,24.2699566384793
"female",19.2192005086367,13.2148896666708,53.2415231548834
"male",31.5216243300953,12.714409618689,72.424597601055
"female",23.4296156316549,13.293355899182,61.7472642093943
"male",36.2004525548826,11.7993443555077,67.3859550089139
"female",22.3095990292561,12.8227582632308,52.251152517448
"female",26.0059938365203,12.769072305054,75.5463055421979
"female",23.8148627261833,13.1636991952377,58.4333345041845
"female",21.0005607375509,12.4080875953294,55.2092127328364
"female",20.7622180282716,13.3779581736314,63.4733970827344
"female",25.7927428163838,12.8706106628026,59.6171083160089
"female",16.961210397764,13.1269102322633,41.1692931774704
"male",30.1933333211796,12.5457811238691,56.7457604973157
"male",30.5771216740736,12.2104471054838,71.0554862927341
"male",22.9799266121858,12.1444493728206,74.0389722305224
"female",18.9447022969033,12.7385580134793,60.3188960771457
"female",21.0397728160472,12.7528906479535,61.5648856408351
"female",11.5131768238807,13.3252191676939,34.0796965216932
"female",21.1036181107536,12.4033187729406,63.9986762823932
"male",29.1435478016447,11.7660719646304,80.8503876841897
"male",31.3281997813588,12.5679490061837,49.8645373403203
"male",32.1530133901376,11.8930558081748,92.7323885932799
"female",24.2716852589783,12.7212008042361,63.8455861193325
"female",14.943826531588,14.0152627884727,42.9970905122313
"male",30.1251879486962,12.0845187377294,67.4164375787857
"female",18.1011685089491,12.8944799261209,47.2389568695247
"female",20.0902977392956,13.2100190832194,39.7988269326748
"male",29.6125692718038,12.5948151047112,61.2832307012914
"male",26.472302142802,12.6564851683926,64.9301202153916
